t_stamp,TT101
01/12/2025,5.400000095
01/12/2025,5.400000095
01/12/2025,5.400000095
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.199999809
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.300000191
01/12/2025,5.400000095
01/12/2025,5.599999905
01/12/2025,5.800000191
01/12/2025,6
01/12/2025,6.099999905
01/12/2025,6.099999905
01/12/2025,6.300000191
01/12/2025,6.300000191
01/12/2025,6.400000095
01/12/2025,6.400000095
01/12/2025,6.400000095
01/12/2025,6.599999905
01/12/2025,6.599999905
01/12/2025,6.599999905
01/12/2025,6.599999905
01/12/2025,6.400000095
01/12/2025,6.300000191
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.099999905
01/12/2025,6.199999809
01/12/2025,6.099999905
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.099999905
01/12/2025,6.099999905
01/12/2025,6.099999905
01/12/2025,6.099999905
01/12/2025,6
01/12/2025,6
01/12/2025,6
01/12/2025,6
01/12/2025,6
01/12/2025,6
01/12/2025,6
01/12/2025,6
01/12/2025,6
01/12/2025,6
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.900000095
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.699999809
01/12/2025,5.699999809
01/12/2025,5.699999809
01/12/2025,5.699999809
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,9.300000191
01/12/2025,15.30000019
01/12/2025,18.79999924
01/12/2025,20.79999924
01/12/2025,22.20000076
01/12/2025,23.20000076
01/12/2025,24
01/12/2025,24.5
01/12/2025,24.89999962
01/12/2025,25.39999962
01/12/2025,25.89999962
01/12/2025,26.10000038
01/12/2025,26.39999962
01/12/2025,26.70000076
01/12/2025,26.89999962
