Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Mass (+) [kg]	A Mass (-) [kg]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
136	11/22/2025 12:54:07 AM		NaN	NaN	∞	∞	523.14697265625	144	145	30	104.300003051758	16	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
137	11/22/2025 12:54:17 AM		NaN	NaN	∞	∞	516.942016601562	144	146	30	104.300003051758	20	NaN	15	7	11	73	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
138	11/22/2025 12:54:27 AM		3.65599989891052	708.283585309982	2728.57935510031	∞	514.007995605469	144	146	30	104.300003051758	18	186.195127665997	14	7	10	75	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
139	11/22/2025 12:54:37 AM		NaN	NaN	∞	∞	516.348999023438	144	145	30	104.300003051758	21	NaN	17	7	11	70	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
140	11/22/2025 12:54:47 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	6	12	70	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
141	11/22/2025 12:54:57 AM		NaN	NaN	∞	∞	520.476013183594	144	146	30	104.300003051758	49	NaN	15	6	12	59	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
142	11/22/2025 12:55:07 AM		NaN	NaN	∞	∞	514.200012207031	144	145	30	104.300003051758	18	NaN	15	6	8	47	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
143	11/22/2025 12:55:17 AM		3.70499992370605	717.771363258362	2738.4970939552	∞	513.9169921875	144	146	30	104.300003051758	28	188.690641522408	18	7	9	95	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
144	11/22/2025 12:55:27 AM		3.67199993133545	711.422950029373	2740.62777998127	∞	513.861022949219	144	146	30	104.300003051758	42	187.009996175766	17	8	9	84	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
145	11/22/2025 12:55:37 AM		3.65499997138977	708.106184005737	2742.71119936012	∞	513.671020507812	144	146	30	104.300003051758	10	186.144205927849	16	7	10	75	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
146	11/22/2025 12:55:47 AM		3.6949999332428	715.881317853928	2744.47019880839	∞	513.844970703125	144	145	30	104.300003051758	29	188.18134367466	18	7	10	90	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
147	11/22/2025 12:55:57 AM		3.71000003814697	718.827563524246	2746.47069999777	∞	513.742980957031	144	145	30	104.300003051758	33	188.945277035236	18	6	11	81	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
148	11/22/2025 12:56:07 AM		3.65100002288818	707.248628139496	2748.60791455039	∞	513.672973632812	144	146	30	104.300003051758	29	185.940492153168	18	7	12	77	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
149	11/22/2025 12:56:17 AM		3.63899993896484	705.000561475754	2750.49712177568	∞	513.713012695312	144	145	30	104.300003051758	51	185.329350829124	17	8	10	61	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
150	11/22/2025 12:56:27 AM		3.66700005531311	710.482728481293	2752.0004873296	∞	513.781982421875	144	146	30	104.300003051758	38	186.755347251892	14	8	10	53	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
151	11/22/2025 12:56:37 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	17	7	9	83	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
152	11/22/2025 12:56:47 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	16	7	10	57	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
153	11/22/2025 12:56:57 AM		3.6949999332428	715.823596715927	2757.83240730146	∞	514.091003417969	144	146	30	104.300003051758	41	188.18134367466	11	7	10	50	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
154	11/22/2025 12:57:07 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	12	8	11	49	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
155	11/22/2025 12:57:17 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	12	8	10	61	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
156	11/22/2025 12:57:27 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
157	11/22/2025 12:57:37 AM		3.67799997329712	712.534189224243	2758.39177885854	∞	527.929992675781	144	146	30	104.300003051758	28	187.315566837788	13	7	10	49	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
158	11/22/2025 12:57:47 AM		NaN	NaN	∞	∞	513.283020019531	144	145	30	104.300003051758	58	NaN	15	7	10	83	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
159	11/22/2025 12:57:57 AM		NaN	NaN	∞	∞	513.68798828125	144	145	30	104.300003051758	59	NaN	12	7	10	98	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
160	11/22/2025 12:58:07 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	12	7	9	96	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
161	11/22/2025 12:58:17 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	12	7	7	100	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
162	11/22/2025 12:58:27 AM		NaN	NaN	∞	∞	513.575988769531	144	146	30	104.300003051758	75	NaN	11	7	10	55	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
163	11/22/2025 12:58:37 AM		3.61899995803833	701.050740480423	2768.41365578601	∞	513.505004882812	144	145	30	104.300003051758	58	184.310768544674	14	7	8	56	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
164	11/22/2025 12:58:47 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	13	7	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
165	11/22/2025 12:58:57 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	7	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
166	11/22/2025 12:59:07 AM		5.05299997329712	978.904473781586	2778.59008583631	∞	513.400024414062	144	146	30	104.300003051758	60	257.342451810837	14	6	10	46	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
167	11/22/2025 12:59:17 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	14	7	9	30	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
168	11/22/2025 12:59:27 AM		NaN	NaN	∞	∞	513.138977050781	144	146	30	104.300003051758	13	NaN	13	7	9	50	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
169	11/22/2025 12:59:37 AM		NaN	NaN	∞	∞	513.453002929688	144	145	30	104.300003051758	17	NaN	14	7	9	37	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
170	11/22/2025 12:59:47 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	14	7	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
171	11/22/2025 12:59:57 AM		4.63600015640259	898.086887598038	2778.70913687553	∞	513.580993652344	144	146	30	104.300003051758	20	236.10520362854	13	7	9	37	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
172	11/22/2025 1:00:07 AM		NaN	NaN	∞	∞	513.379028320312	144	146	30	104.300003051758	47	NaN	17	7	10	32	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
173	11/22/2025 1:00:17 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	17	7	10	55	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
174	11/22/2025 1:00:27 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	16	7	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
175	11/22/2025 1:00:37 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	15	7	8	47	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
176	11/22/2025 1:00:47 AM		NaN	NaN	∞	∞	513.440979003906	144	146	30	104.300003051758	38	NaN	14	8	9	39	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
177	11/22/2025 1:00:57 AM		NaN	NaN	∞	∞	∞	145	145	30	104.300003051758	0	NaN	14	7	8	46	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
178	11/22/2025 1:01:07 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	14	7	10	29	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
179	11/22/2025 1:01:17 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	14	7	10	51	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
180	11/22/2025 1:01:27 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	14	7	12	64	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
181	11/22/2025 1:01:37 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	14	7	11	56	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
182	11/22/2025 1:01:47 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	14	7	11	63	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
183	11/22/2025 1:01:57 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	14	7	11	56	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
184	11/22/2025 1:02:07 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	14	7	10	47	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
185	11/22/2025 1:02:17 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	14	7	12	59	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
186	11/22/2025 1:02:27 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	18	7	11	46	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
187	11/22/2025 1:02:37 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	18	7	10	54	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
188	11/22/2025 1:02:47 AM		NaN	NaN	∞	∞	513.835998535156	144	145	30	104.300003051758	13	NaN	14	7	10	67	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
189	11/22/2025 1:02:57 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	15	6	11	74	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
190	11/22/2025 1:03:07 AM		NaN	NaN	∞	∞	513.956970214844	144	146	30	104.300003051758	54	NaN	14	6	9	78	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
191	11/22/2025 1:03:17 AM		3.68600010871887	714.089548587799	2807.49307969419	∞	513.851989746094	144	145	30	104.300003051758	47	187.72299438715	14	7	11	76	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
192	11/22/2025 1:03:27 AM		3.68799996376038	714.395105838776	2809.16580552069	∞	513.666015625	144	145	30	104.300003051758	17	187.82485127449	14	7	9	66	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
193	11/22/2025 1:03:37 AM		NaN	NaN	∞	∞	513.637023925781	144	145	30	104.300003051758	30	NaN	15	7	7	47	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
194	11/22/2025 1:03:47 AM		NaN	NaN	∞	∞	513.580017089844	144	145	30	104.300003051758	78	NaN	13	8	9	25	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
195	11/22/2025 1:03:57 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	8	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
196	11/22/2025 1:04:07 AM		NaN	NaN	∞	∞	513.190979003906	144	146	30	104.300003051758	54	NaN	15	8	8	30	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
197	11/22/2025 1:04:17 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	14	8	10	35	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
198	11/22/2025 1:04:27 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	15	8	10	39	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
199	11/22/2025 1:04:37 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	15	7	9	39	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
200	11/22/2025 1:04:47 AM		NaN	NaN	∞	∞	∞	144	145	31	102.809997558594	0	NaN	14	8	10	31	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
201	11/22/2025 1:04:57 AM		NaN	NaN	∞	∞	∞	144	146	31	102.809997558594	0	NaN	15	8	11	30	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
202	11/22/2025 1:05:07 AM		NaN	NaN	∞	∞	513.6240234375	145	146	31	102.809997558594	17	NaN	21	8	11	28	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
203	11/22/2025 1:05:17 AM		NaN	NaN	∞	∞	513.815002441406	145	146	31	102.809997558594	66	NaN	16	8	11	18	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
204	11/22/2025 1:05:27 AM		NaN	NaN	∞	∞	513.304992675781	144	145	31	102.809997558594	76	NaN	14	8	10	25	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
205	11/22/2025 1:05:37 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	23	NaN	14	8	11	37	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
206	11/22/2025 1:05:47 AM		NaN	NaN	∞	∞	513.18798828125	144	146	30	104.300003051758	57	NaN	13	8	13	41	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
207	11/22/2025 1:05:57 AM		6.19899988174438	1200.95533132553	2856.36546673463	∞	513.22802734375	144	146	30	104.300003051758	70	315.706676244736	17	8	12	31	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
208	11/22/2025 1:06:07 AM		6.22399997711182	1205.7003736496	2859.74517085241	∞	512.950012207031	144	146	30	104.300003051758	70	316.979894042015	15	8	10	25	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
209	11/22/2025 1:06:17 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	15	7	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
210	11/22/2025 1:06:27 AM		NaN	NaN	∞	∞	513.257995605469	144	146	30	104.300003051758	57	NaN	12	7	10	35	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
211	11/22/2025 1:06:37 AM		NaN	NaN	∞	∞	513.169006347656	144	146	30	104.300003051758	52	NaN	12	8	8	30	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
212	11/22/2025 1:06:47 AM		NaN	NaN	∞	∞	513.168029785156	145	146	30	104.300003051758	48	NaN	14	8	8	21	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
213	11/22/2025 1:06:57 AM		NaN	NaN	∞	∞	513.127014160156	144	146	30	104.300003051758	48	NaN	15	8	8	28	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
214	11/22/2025 1:07:07 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	15	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
215	11/22/2025 1:07:17 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	16	8	9	22	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
216	11/22/2025 1:07:27 AM		6.19799995422363	1200.67777633667	2886.60128998968	∞	513.276000976562	145	146	30	104.300003051758	57	315.655741095543	16	7	9	32	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
217	11/22/2025 1:07:37 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	17	7	8	24	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
218	11/22/2025 1:07:47 AM		NaN	NaN	∞	∞	513.065979003906	144	146	30	104.300003051758	44	NaN	13	7	9	16	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
219	11/22/2025 1:07:57 AM		NaN	NaN	∞	∞	513.10498046875	145	146	30	104.300003051758	72	NaN	12	8	10	20	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
220	11/22/2025 1:08:07 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	16	8	8	97	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
221	11/22/2025 1:08:17 AM		NaN	NaN	∞	∞	513.773986816406	145	146	30	104.300003051758	41	NaN	15	6	7	130	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
222	11/22/2025 1:08:27 AM		5.40399980545044	1047.01541662216	2904.83696567853	∞	513.507995605469	145	146	30	104.300003051758	62	275.21840929985	17	7	7	83	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
223	11/22/2025 1:08:37 AM		3.09800004959106	600.258851051331	2906.82744489824	∞	514.015991210938	145	146	30	104.300003051758	54	157.776948809624	15	7	8	147	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
224	11/22/2025 1:08:47 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	8	5	146	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
225	11/22/2025 1:08:57 AM		3.42700004577637	663.837075233459	2910.41899218252	∞	513.726989746094	145	146	29	105.790000915527	59	174.532467126846	15	7	5	149	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
226	11/22/2025 1:09:07 AM		NaN	NaN	∞	∞	513.864990234375	145	146	30	104.300003051758	51	NaN	17	7	4	139	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
227	11/22/2025 1:09:17 AM		3.61299991607666	699.87410902977	2914.88240958219	∞	513.690979003906	144	146	30	104.300003051758	67	184.005197882652	14	7	4	69	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
228	11/22/2025 1:09:27 AM		3.80200004577637	736.484652757645	2916.79572830563	∞	513.697021484375	145	146	30	104.300003051758	61	193.630720674992	16	7	7	172	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
229	11/22/2025 1:09:37 AM		3.45900011062622	670.159417390823	2919.22424632525	∞	513.828979492188	145	146	30	104.300003051758	65	176.16219073534	14	7	9	173	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
230	11/22/2025 1:09:47 AM		NaN	NaN	∞	∞	513.591979980469	144	146	30	104.300003051758	70	NaN	16	9	9	139	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
231	11/22/2025 1:09:57 AM		3.30399990081787	640.017396211624	2922.74426295078	∞	513.586975097656	145	146	30	104.300003051758	33	168.268248438835	13	8	7	129	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
232	11/22/2025 1:10:07 AM		3.50200009346008	678.504037857056	2924.53186374745	∞	513.721008300781	145	146	30	104.300003051758	62	178.352120518684	16	8	9	148	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
233	11/22/2025 1:10:17 AM		3.73699998855591	724.054169654846	2926.53338799841	∞	513.827026367188	145	146	30	104.300003051758	58	190.320351719856	15	8	9	127	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
234	11/22/2025 1:10:27 AM		NaN	NaN	∞	∞	513.877014160156	144	145	30	104.300003051758	42	NaN	14	7	8	151	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
235	11/22/2025 1:10:37 AM		4.05100011825562	784.742742776871	2929.60028279415	∞	513.684997558594	145	145	29	105.790000915527	53	206.311950087547	16	7	5	134	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
236	11/22/2025 1:10:47 AM		NaN	NaN	∞	∞	513.598999023438	145	146	30	104.300003051758	41	NaN	14	8	7	78	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
237	11/22/2025 1:10:57 AM		4.19299983978271	812.272131443024	2935.28298258252	∞	514.036010742188	145	146	30	104.300003051758	40	213.543815910816	15	8	6	155	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
238	11/22/2025 1:11:07 AM		4.24300003051758	822.003293037415	2937.74384992786	∞	514.210021972656	145	146	30	104.300003051758	50	216.090251505375	16	7	7	145	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
239	11/22/2025 1:11:17 AM		4.15799999237061	805.445909500122	2940.29962899007	∞	514.193969726562	145	146	30	104.300003051758	60	211.761313676834	14	8	8	134	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
240	11/22/2025 1:11:27 AM		NaN	NaN	∞	∞	514.054016113281	145	146	29	105.790000915527	51	NaN	14	9	7	88	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
241	11/22/2025 1:11:37 AM		NaN	NaN	∞	∞	513.901000976562	145	146	30	104.300003051758	56	NaN	15	8	6	137	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
242	11/22/2025 1:11:47 AM		3.13000011444092	606.42723441124	2946.25349246182	∞	518.422973632812	145	146	30	104.300003051758	53	159.406659007072	16	7	7	94	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
243	11/22/2025 1:11:57 AM		3.10800004005432	602.03629732132	2947.92966406264	∞	514.931030273438	145	146	29	105.790000915527	68	158.286233246326	15	7	5	160	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
244	11/22/2025 1:12:07 AM		3.18099999427795	616.349905729294	2949.52819205292	∞	513.838989257812	145	146	29	105.790000915527	79	162.004029750824	16	8	6	131	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
245	11/22/2025 1:12:17 AM		3.19700002670288	619.415777921677	2951.17633522519	∞	513.901000976562	144	146	30	104.300003051758	83	162.818884849548	16	7	7	120	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
246	11/22/2025 1:12:27 AM		3.2260000705719	624.981254339218	2952.96337403574	∞	518.234008789062	145	146	30	104.300003051758	19	164.295816421509	14	8	6	108	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
247	11/22/2025 1:12:37 AM		3.2590000629425	631.373012065887	2954.83577983671	∞	515.60400390625	144	146	30	104.300003051758	75	165.97646176815	14	8	7	112	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
248	11/22/2025 1:12:47 AM		3.23600006103516	627.003479003906	2956.52468508327	∞	513.931030273438	145	146	30	104.300003051758	83	164.805100858212	14	7	8	117	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
249	11/22/2025 1:12:57 AM		3.22099995613098	624.034541845322	2958.29008010992	∞	513.828979492188	145	146	30	104.300003051758	63	164.041167497635	16	7	6	132	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
250	11/22/2025 1:13:07 AM		3.79699993133545	735.587078332901	2960.2989789083	∞	513.718994140625	145	146	30	104.300003051758	46	193.376071751118	16	6	6	80	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
251	11/22/2025 1:13:17 AM		3.81500005722046	738.988173007965	2961.96672449479	∞	513.890991210938	145	146	30	104.300003051758	45	194.292783737183	15	5	9	98	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
252	11/22/2025 1:13:27 AM		3.50399994850159	678.769093751907	2964.31069545293	∞	514.565002441406	145	146	30	104.300003051758	48	178.453977406025	16	6	7	185	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
253	11/22/2025 1:13:37 AM		3.1029999256134	601.205563545227	2966.00872029209	∞	514.10302734375	145	146	30	104.300003051758	58	158.031584322453	14	6	4	189	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
254	11/22/2025 1:13:47 AM		3.20000004768372	619.879800081253	2967.65787146831	∞	514.379028320312	145	146	30	104.300003051758	82	162.971663475037	14	7	7	131	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
255	11/22/2025 1:13:57 AM		3.44600009918213	667.544156312943	2969.41457124273	∞	514.161987304688	145	146	30	104.300003051758	75	175.500114262104	15	6	8	157	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
256	11/22/2025 1:14:07 AM		3.20900011062622	621.726876497269	2970.97544338027	∞	519.234985351562	145	146	30	104.300003051758	24	163.430026173592	13	7	9	127	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
257	11/22/2025 1:14:17 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	15	7	8	138	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
258	11/22/2025 1:14:27 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	9	123	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
259	11/22/2025 1:14:37 AM		3.13800001144409	607.944935560226	2976.12105399216	∞	525.658996582031	145	146	30	104.300003051758	8	159.814086556435	15	6	11	137	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
260	11/22/2025 1:14:47 AM		3.21499991416931	622.764140367508	2977.67815104346	∞	521.515014648438	145	146	30	104.300003051758	13	163.735596835613	13	6	13	136	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
261	11/22/2025 1:14:57 AM		3.26900005340576	633.369594812393	2979.5516303278	∞	519.89599609375	145	146	30	104.300003051758	68	166.485746204853	15	6	13	146	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
262	11/22/2025 1:15:07 AM		3.26300001144409	632.125210762024	2981.45880929227	∞	518.973022460938	145	146	31	102.809997558594	41	166.180175542831	14	7	12	106	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
263	11/22/2025 1:15:17 AM		4.53200006484985	877.963292598724	2983.83546022172	∞	514.885009765625	145	146	30	104.300003051758	65	230.808618664742	15	6	11	125	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
264	11/22/2025 1:15:27 AM		3.36400008201599	651.796102523804	2985.51845870759	∞	513.781982421875	145	146	30	104.300003051758	65	171.323968470097	13	7	12	149	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
265	11/22/2025 1:15:37 AM		3.1710000038147	614.398008584976	2987.33784099143	∞	516.077026367188	145	146	30	104.300003051758	78	161.494731903076	14	7	12	155	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
266	11/22/2025 1:15:47 AM		3.12100005149841	604.630315303802	2988.72339753654	∞	515.906982421875	145	146	30	104.300003051758	72	158.948309719563	12	5	13	156	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
